content,score,label
Mohon maaf kepada pihak im3 saya ingin mengajukan keluhan dimana kuota/paket apps fun tidak bisa membuka apk di keterangan kuota nya mohon di perbaiki untuk kuota tersebut terimakasih,1,0
Update nya jaringannya tolong aduh 😌,1,0
"Makin kesini makin buruk jaringan indosat...masa tidak ada sinyal...layanan darurat parah,member platinum jaringan edge hadehhhh indosat indosat,gak perlu reward reward gak perlu poin bagusin j jaringannya.",1,0
Indosat sekarang payah Gaada lagi notif kalo paket data mau habis Daftar myim3 mlah di sulit sulit kan,1,0
Ini kok kartu saya ga bisa di pake ya internet nya padahal kouta utama nya masih banyak min kasih solusi nya dong min terima kasih,1,0
"Paketan semakin boros, semakin mahal, sering ngelag.. Baru kali ini aku ngrasain hal terburuk selama pake M3 selama hampir 25 thn 😞",1,0
Aplikasi cirit,1,0
Makin hari makin tolol jaringan Indosat lelet nya minta ampun selalu gangguan mana ga ada kuota geratisan,3,0
"Ga jelas suka motong pulsa tanpa pemberitahuan atau per izinan, ini bukan yg pertama kalinya tapi ini yg berkali kali, saran kalo mau buat app kaya gini tuh lu bisa ngasi informasi buat pulsa itu kepotong apa aja. Paket data gua masi ada tapi pulsa kepotong tanpa penjelasan apa pun, tanpa informasi apapun",1,0
Kartu elit jaringn sulit,1,0
Buset ini sinyal ilang ilangan Mulu knp dah?,1,0
Kenapa paket data internet sangat mahal semakin sering beli paket data semakin mahal mohon turunkan lah harganya sekian saya terima kasih,1,0
Makin hari makin lemot aja,1,0
"code verifikasi gak muncul"", login lewat google jadi ribetttt.",2,0
2x isi pulsa kepotong terus,1,0
saya mau pindah prov lain aja . m3 smakin mahal dan pelit bonus,1,0
Sering gangguan terus..dikira habis quota ternyata gangguan teroossssss....,3,0
"Sinyal buruk,harga naik trs",1,0
"Suka nyedot pulsa, paket yang berlaku perpanjangan nggak bisa di berhentiin, dan setelah saya mencoba chat WA Official, tanggapan kurang memuaskan dan tidak menemukan cara UNREG nya Dan lagiii, dalam satu bulan, kurang lebih pulsa saya tersedot kurang lebih 10 ribuan.",1,0
"Mohon maaf sebelumnya kalau ada kata² kasar di ulasan sebelumnya 🙏 terkait protes sebelumnya memang agak membuat sedikit kecewa karena memiliki banyak kendala yang pertama kuota hilang setelah isi ulang, yng kedua tiba2 ada pulsa darurat padahal tidak bisa sama sekali ngambil 🙏 tolong diperbaiki lagi karena saya pelanggan setia indosat,terimakasih",3,0
Jaringan leg . Jangan beli sumpah dah nyesel gwa. Harganya 80k 30gb 2 Minggu habis buat game Sama YouTube doang. Gara² jaringan sring leg. Kuota habis GK tau kmna,1,0
"ada pulsa nyedot, lampu mati sinyal bosok😢padahal dulu enak",1,0
ngelag bgt njir padahal jaringan 4g,1,0
"sinyal ny makin jelek, gilaaaaaa",1,0
"woi im3 kontl, bisa gasih klo ada pesan datanya gausah di ilangin bangsattt, gw lgi ngegame ajg",1,0
"Mksh ya, udh nyedotin pulsaku berulang kali. Padahal kita pakai wifi. Udah kayak lintah darat pula, ga nanggung2 nyedotnya. Klw org br isi pulsa, disitulah semua bereaksi.",1,0
Jaringan nya sangat buruk padahal paketan beli gak gratis tapi buat game sering merah kocak im3 mending tutup aja gulung tikar sono,1,0
Semenjak ganti aplikasi yang baru jelek banget harus di download ulang terus baru bisa ke buka,1,0
Sinyal busuk lemott,1,0
Kenapa g ada promo lagi .,1,0
"Di isi pulsa akses internet tidak d gunakan tapi kok tiba² berkurang, udah chatt sama indira tapi ga ada solusinya, tutor biar ga kesedot pulsa",2,0
"mohon maaf ini, knp makin hari provider satu ini makin gx jelas yaa, udh sering bngt saya cermati setiap paket data di kartu saya tersisa kurang dr 5gb knp signal di hp saya jd lemot sekali, bahkan sudah pindah t4 pindh daerh pun sm saja lemot, dan anehnya ketika paket data saya perbarui saya isi ulang itu signal bisa kembali normal, kok aneh gt stiap paket data tersisa sdkt signal bsa nglag sndiri🤣🤣🤣🤣",1,0
"Provider GARONG, pulsa tiba2 kepotong padahal data mode off, bahkan saya pake WiFi kenapa ada potong potong segala. Perusahaan apa ini, hasilnya uang haram. Fix gw berenti pake Indosat raja garong. Apa anda tidak merasa malu berbuat tidak terpuji seperti itu? Apa gak takut bangkrut orang pada ninggalin? Provider lain itu gak pernah garong. Semoga perusahaan anda sepi dan paling sepi sehat raya!!",1,0
"App nya lemot,misal kepencet panjat kuota udah dipencet keluar, gk mau jg malah ttp kebuka. Dan buat layanan whatsappnya payah bgt. Ada promo flash sale sblm pencet beli udah isi/nambah pulsa sesuai harga flashsale tp pas udh isi malah dibilang pulsa gk ckup dan promo tb2 ilang. Sdh sering begini. Jelek bgt",1,0
"Operator TERBURUK saat ini....susah login aplikasi, jaringan jelek....pkoknya smua yg terburuk ada di INDOSAT",1,0
"Kualitas jaringan sangat buruk, jelek banget sistemnya pembelian kuota lain bisa menghanguskan kuota sebelumnya aneh banget ga jelas",1,0
Parah kartu indosat ga bisa dipake sama sekali,1,0
banyak bug tolol,1,0
Bagus,1,0
IM3 kartu miskin sinyal seringg ngelek Kouta kagak sesuai sama jaringan nya mau binggung tapi ini indonesia,1,0
JARINGAN SEPERTI SAMPAH,1,0
Sebenarnya bintang satu terlalu bagus sekelas sinyal yang sangat sangat buruk,1,0
Masih sering lemot,1,0
gak ada gratis kuota,1,0
Tolong adakan pengaturan lindungi pulsa,1,0
Sampah ngeleg parah gj bngt sumpah tiba tiba putus sendiri sinyal,1,0
"Jaringan lemot, mau bangkrut kali lu, kuota tambah mahal, jaringan lemot bner, sesuain dong",1,0
"mahal harga paketnya, promonya dikurangin terus. Mending ganti kartu",2,0
"Hallo min, semoga anda tdk sehat"", semoga anda tdk ada waktu istirahat, dan umur berkurang, saran untuk pengguna m3 lebih baik pake 1 bln aja, pasti nyesel banget",1,0
Di aplikasi hanya ada freedom internet freedom internet doang👎👎👎👎👎 padahal dulu ada banya pilihan,1,0
"Sudah isi pulsa 50k tapi ga masuk² pulsa nya dan anehnya saya tidak pernah kredit, Setiap ngisi pulsa 50k ludes. Makin aneh aja",1,0
Sekarang IM3 Lebih mahal paketnya dari Telkomsel. Auto pensi pegang kartu im3,1,0
Tidak bisa dibuka sejak dari bulan kemarin di hp opo a5,3,0
"Sebelum d update aplikasi bsa dgunakan, setelah di update mlah ga bsa kebuka buka,reload trs,bikin susah aja,gada solusi chat cs nya jga",1,0
cukup baik,3,0
Ga bisa login ga bisa wa m3 juga,1,0
"Parah sih gw beli paket pembayarannya pake dana sampe sekarang paket nya ga masuk, udah gw chat ke cs udah ngajuin laporan tetep aja ga ada ijab qobul nya hahaha parah bgt indosat",1,0
"Gak jelas Indosat sekarang saya sudah bertahun tahun pakai kartu Indosat saya , data tidak bisa di gunakan ,saya chat wa katanya kartu saya tidak terdaftar sebagai nomor IM3, paketan masih full gimana ini ?",1,0
Kok sekarang g bisa klaim kuota gratisan tiap 1 minggunya?,2,0
"Aplikasi gak bisa dibuka, biasanya aplikasi di uninstal dan diunduh ulang aman2 saja, lah ini terus disuruh reload mulu.. (this is unexpected)) apaan maksudnya",1,0
provider SAMPAH jaringan ampas paket data mahal !!!!!,1,0
Kenapa y paket kuota ada pulza jg ad tapi kenapa pulsa kesedot melulu pdhl msh ad kuota,3,0
Aplikasi mym3 jadi jelek menu nya ribet...kayanya harus ganti kartu,1,0
Semakin update semakin gajelas aplikasi,1,0
gari ini indosat lagi erorr kah koq gak bisa buka apk sma sekali ya tolong dong konfirmasinya,1,0
"makin diupdate makin jelek, sinyal masih sering hilang dan Disconnect tiba-tiba, puluhan kali komplain bilangnya akan segera dioptimalkan, disuruh restart hp, ganti mode pesawat tapi tetap saja",1,0
"Ini kenapa jaringan internet nya tiba-tiba jelek banget? Ga busa buka aplikasi, Daerah Tasikmalaya",1,0
Makin lama makin buruk ni sinyal mana kouta masih banyak tolong lah admin perbaiki sinyalnya,1,0
Pelayanan jelek. Setiap beli paket tidak pernah habis karena jaringan nya lelet.,1,0
Saya ingin mendaftar namun kode otp tidak terkirim,1,0
"Pengalaman yang sangat buruk yang saya alami selama menggunakan provider Im3 jaringan yang tidak stabil , jaringan yang tiba tiba hilang padahal keadaan baik saya sangat kecewa sebaiknya yang masih menggunakan jaringan Im3 segera beralih ke jaringan yang lebih baik lagi guna kenyamanan dalam pengaplikasian jaringan internet",1,0
apknya masih cacad banyak bug,1,0
Masa pulsa udah cukup mau paketkan jadi kuota ga bisa karna ada transaksi lain sedangkan transaksi lain itu ga dikirim sms sama sekali!!! Tolong dong!!,1,0
Sinyal sering bermasalah harga ga sesuai sama kualitas yg di dapetin,1,0
Semakin ngk jelas aja IM3 baik d segi sinyal internet..aplikasi susah d buka ..pembaruan itu mesti nya harus tambah baik bukan nya tambah jelek😡😡,1,0
Pelit. Paket mahal-mahal,2,0
Indosat kenapa sih kok susah banget jaringannya udah paketnya naik semua tapi jaringannya tidak setabil sama sekali,1,0
Profider gak jelas. Sinyal ngadat. Bukannya perbaiki kualitas sinyal/layanan. Malah ngajakin merge profider lain. Oalah indogsat,1,0
Mahal kotanya sinyalnya gk ada kocak,1,0
Gimana semakin kesini fitur aplikasinya semakin menyulitkan pengguna. Terlalu banyak tambahan fitur games dan semakin berkurang ragam jenis paketnnya. Yang dipertahankan sekarang rata-rata sangat mahal. Kalaupun ada bonusan rata2 harganya 100 an ke atas. Masih banyak orang yang gajinya jauh dibawah UMR dan mempunyai kebutuhan lain yang sangat banyak. Setidaknya normalkan lah harga paketannya misal 25 GB 70k 1 bulan. Jangan 50k cuman 12 GB untuk 1 bulan. Sekalinya murah harga 100k 50 GB.,2,0
pulsa 20 rb...saya biarkan selama 1 bulan...bisa habis sendiri...entah kenapa...setiap hari pulsa berkurang dengan sendirinya...padahal g' kepake buat apa2...tolong lihak im3 dijelaskan alasannya,2,0
Kaga guna,1,0
sinyal jelek mending jangan di pake mending pke tri,2,0
tolong perbaiki aplikasinya...kuota saya 85 GB tiba2 hilang dalam semalam,1,0
"Aplikasinya tidak bisa dibuka, terus biasanya ada popup seperti pesan gitu muncul sendiri yang isinya penawaran beli kuota, gatau dari mana dan itu sagat mengganggu🙏",1,0
"SANGAT MENGECEWAKAN!!!!!! Alasannya...lihat komentar yg lainnya (Sama) PARAHHHH SINYAL ADA DATA NYALA tapi, tidak ada koneksi KECEWA BERAT!!!!!!!",1,0
Ga lucu pas main game sinyal di jelekin giliran main yang lain lancar sinyal anjg,1,0
Tolang lah perbaiki jaringgan nya biar gk busuk,1,0
"Sekarang paketannya mahal"" kapan bisa murah kaya dulu",1,0
Minta kode OTP kayak lagi nunggu kiamat ... Lama su,1,0
"Sinyal di KEC. RAWAS ULU, KAB. MUSI RAWAS UTARA, PROV. SUMSEL, dengan kode Pos 31656 tolong di perbaiki lagi, sudah 1 minggu ini sinyal nya jelek sekali bahkan sempat hilang, sebelum kami pinda kartu tolong di perbaiki secepat nya. Terimah kasih atas perhatian nya.",1,0
Tau bikin kartu gk sih?sinyal aj kdang gk ad tlol my m3,1,0
Habis update malah gabisa di buka apk nya. mentok logo doang.,1,0
Paket nya makin mahal,1,0
Sinyal taiii.im3 TOLOL PAKE GANGGUAN JAM 2 SEGINI TOLOL,1,0
Makin kesini makin mahal banget deh,1,0
Ngeleg Mulu,2,0
"Jaringan sering gangguan,ehk main sedot pulsa pula Buruk kali Kouta boros banget,egk kaya di awal Lama""pindah ke sebelah",1,0
Sidikit Membaggongkan Yah Apk Ini Gangguan Mulu,2,0
bagus saya suka,3,0
Sinyal tiba tiba hilang,1,0
Harganya terlalu mahal dan juga dapet paket internetnya sedikit,1,0
"Semakin kedepan mm semakin parah, 🙏🙏🙏1 star, untuk saat ini,,, ,, kualitas ok baru 5 star.. 🙏 masih minimal",2,0
"Ribet, mau registrasi nomor aja susahnya minta ampun, udh ketik nik KK bener tetep aja gabisa. Katanya harus regis ke counter chip mobo. Tukang counternya aja ga tau apa apaan. Diisi pulsa malah hangus. Mohon ketegasannya dong gimana sih",1,0
"Saya habis beli pulsa 50k kemudian saya daftarkan ke paket yang tertera 50k, kok nggak ada respon kemudian saya cek lagi pulsanya malah berkurang 500rp jadi tidak bisa di daftarkan gimana kok bisa pulsa berkurang waktu transaksi padahal mode data dalam keadaan mati. Mohon kejelasannya kalau tidak bisa didaftarkan ya invalid aja la ini malah berkurang dan nggak bisa di daftarkan paket yang serupa mohon kejelasannya",1,0
kenapa semakin hari semakin mahal aja paket datanya? program hot promonya juga hilang!,3,0
"jaringan suka mati sendiri, itu ngeganggu pas ngegame banget, saya harap cepat untuk difix.",1,0
Jaringan busuk jngn di donlod,1,0
Ngeleg babi monyet. Pulsa kepotong haram jadah aplikasi tayi,1,0
"jaringan Im3 itu sering bngt gangguan hampir tiap hari , jadi males bngt saya pke m3 , udah mahal , sinyal dan jaringan jelek. kualitas nya ancur . untuk klian yg belom , jngn smpe pake m3 kl gk mau nyesel.",1,0
Mengecewakan,1,0
Bedebah juga lama lama jaringan internet M3 super lelet,1,0
Kok tambah ga jelas sih apk nya,1,0
Gak bisa diakses,1,0
indosat0 eror pls darurat tdk prnah di kirim tpi slalu p trpotong,1,0
Harga mahal kecepatan LELET,1,0
sangat bagus,3,0
Pembelian pulsa di aplikasi dana sudah sukses knpa pulsa tidak masuk..wa official yg bales bot itu2 aja jwb nya jngan bikin kecewa pelanggan,2,0
aplikasi tidak berguna,1,0
kertu bau menek,1,0
Gk bs beli edu anjay erorr.,1,0
"Jaringan Indosat sekarang sangat sangatlah buruk ,sering sekali tidak ada layanan !! Kouta makin mahal tapi jaringan jelek sekali.",1,0
masa baru beli paket kang ilang paket nya anehh aneh Indosat makin ga nyaman ajg baru beli paket langsung 0GB,1,0
"paling buruk untuk urusan pembelian paket..selalu di proses ,padahal sudah 3 jam nunggu...apalagi klo malam suka ada kendala..parah",1,0
Gak bisa diakses..,1,0
"Makin hari makin ga bisa digunakan ini jaringan, trouble melulu,udah lte,tapi masih ngelek tolonglah dibenahin lagi yg lebih bagus biar yg menggunakan itu lebih enak,kalo begini trus pengguna tidak nyaman",1,0
"Di update terbaru malah tampilanya membagongkan, gak kaya tampilan dulu lebih memudahkan dan di pahami.",3,0
Merasa sangat kecewa jaringan nyaa lemot banget kuota nya gabisaa dipakai habis gitu ajaa,1,0
Sinyal buruk trus,2,0
Buruk aplikasinya,1,0
"Jaringan nya ga jelas padahal udah beli paket ,tp gabisa buka apa apa lemot bgt astagfirullah bikin emosi",1,0
Makin nyesek paket nya,1,0
Kenceng banget,1,0
Najis pake indosat buka tiktok aja kek ada badai kiamat padahal disebrang jalan ada tower segitu tinggi itu adanamanya Im3 dan jijik bet liatnya laggggg,1,0
sering beli paket tp nunggu prosesnya lamaaa,2,0
Enda bisa masuk dan jaringan nya jelek,1,0
Sinyal untuk tgl 30-01-2024 sangat buruk,1,0
Woy yatim sinyalnya benerin lah amj gk ada diskon khusus lagi,1,0
Jaringan nya jelek bikin gua kesel aja gua lagi main eh Tiba tiba ngeleg,1,0
jelek,1,0
"Paket nya ngelek, kuota yang boros yang tidak masuk di akal. Baru kurang dari 1-2 menit paket saya habis tau tau Pulsa saya habis tersedot dengan nominal 10.000",1,0
Sinyalnya jelekkkkkkkkkkkk,1,0
Paketan semakin mahal. Kualitas sinyal semakin buruk!!,1,0
Kenapa myIm3 sekarang GX bisa di daftar nomer saya sendiri apa GX boleh di daftar ya masak pakai nomor. Telkom kok baru bisa di lanjut kan aneh kadang²,1,0
"Sekarang IM3 harga paket data nya gk ngotak njirr... Parah udh harga nya mahal, boros lagi. Dulu murah itu im3 sekarang mahal itu im3.",1,0
"Pulsa gw gk di apa²in kok berkurang trus si,gw biarin krn gw masih ada kuota di kartu satunya lagi,kok mlh pulsany berkurang trus lho,kan niatny ntar mo beli kuota klo kuota gw saat ini abis",1,0
Saya kecewa kepada pihak indosat sinyal lemotnya minta ampun Nge WAtsap aja ga kekirim,1,0
GAK BISA DIBUKA,1,0
"Masak tiap hujan sinyal ancur,perbaiki lah",1,0
"Udah 1 kali 24 jam gak bisa buka ig, gak bisa balas wa, lumpuh total . Harga paket mahal, jaringan astagfirullah 👎👎👎👎 Saya tambah lagi keluahan saya, 2 hari yang lalu sempat down lagi jaringannya, di dm twitter lama balas. Hari ini dari semalan down lagi untuk ketiga kalinya, bener² gak memperbaiki kesalahan, saya gak bisa ngapa² in 👎👎👎👎👎",1,0
makin hari makin buruk makin hari pula jaringan makin ngga karuan,1,0
Woi babi poke kuota gw mana udh beli tapi ga ada,1,0
payah gw tuker point udh berhasil dpt 8gb eh ilang gitu aja,1,0
Indosat pelit ga ada kuota gratis huh minimal kaya axisnet lah ada juga gratisan tapi dikit doang dasar kartu merakyat,1,0
Diharapkan untuk perbaikan pada aplikasi tersebut Karena merugikan bahkan menguras uang atau pun pulsa sehingga berdampak tidak baik bagi pengguna nya,1,0
"Tolong apus Iklan yg nampilin pop up promosi, Ganggu Sekali ini.",1,0
Sering gangguan dan eror bikin ga nyaman,1,0
"Banyak bug, ketika transaksi seperti lam konfirmasi transaksi",1,0
Ambil Pulsa Darurat 15k. Pulsa gak dapat/masuk tagihan tetap ada 21k. Laporan Chat Tanggaapan ngeselin dan gak nyambung.,1,0
sering trobel,3,0
Jaringan perbaiki lah nge lag nih daritadi pagi sampe sekarang gaada perbaikan kah?,1,0
"Makin sini bukannya makin nyaman pake m3 malah makin nyesek, woi perbaiki dulu sinyal baru nambah fitur fitur",2,0
"Indosat ni kenapa Lohh udah seminggu ga bagus"" Singal kenapaaa Cok,Capekk ak Lamaa"" tolonglah di benerin bukan malah bonus yg di banyakin sinyal tuh hah bagusin",1,0
Buffering mulu padahal di kota Bukan di kampung,2,0
Sekarang Aplikasi myim3 ga bisa dibukaa error,1,0
IM3 IM3 pegel lama pake perdana ini. Jaringan gangguan trus. cuaca mendung Dikit gangguan. ujan dikit gangguan. Suguh sungguh mengecewakan.!!!!!!,1,0
Kenapa sinyal nya selalu jelek ini kuota saya baru beli tapi tidak ada sinya dan jaringan tolong benerin sinyalnya,2,0
Gimana sih im3 sekarang udah mah harga paket ny makin mahal terus ganguangn Mulu sinyal na kadang kadang ngilang gajelas padahal lagi di butuhin banget buat nyelesain tugas tugas dari sekolah yg bersifat daring. Saran saya perbaiki lagi masalah jaringan ny jangan tiba tiba ngilang gajelas,2,0
"yang bener aja, harga mahal sinyal jelek",1,0
Tambah parah kecewa banget sinyal,3,0
"Harga paketnya naik, isi kuotanya di kurangin. Pokoknya jelek lah. Mending isi ke lain operator",1,0
Kouta mahal dan jaringan jelek,1,0
Jaringan data sering hilang area kabupaten tasikmalaya,1,0
Kenapa sih tipe jaringan E. Padahal di kota gw rumah.,1,0
Jaringannya sangat buruk,1,0
"Dalam 10 hari sinyal hilang, kartu tidak terdeteksi 2x. Ini gangguan apa emang petugasnya pada wafat",1,0
"Sinyal lemot,",1,0
Uda belli pulsa nggak bisa di daf tar,1,0
sinyal parah ping merah terus,1,0
"Kok mkin kesini jaringan y lemot bgt, kecewa bgt udah langganan lama,ga kek biasa y,tolong donk jgn bikin kecewa langganan lama.",1,0
Kartu bosok,1,0
Indogsat..,1,0
JANGAN PERNAH MAIN PANJAT KOUTA (ULAR TANGGA) HABIS KOUTA SAYA GARA² MAIN PERMAINAN GK JELAS IKLAN BNYK DADU NYA SUKA GK JELAS MASA DI KOCOK TERUS GK JATUH² ITU GK TAU MACET APA GIMANA ITU SERING TERJADI SAYA MOHON SEKALI LAGI JANGAN MAIN PANJAT KOUTA ITU PERMAINAN GK JELAS SANGAT TIDAK JELASSSSSSSSSS LU MAIN LU BODOH?!!!!!!!,1,0
Sinyal g Terharapkan,1,0
Sering gangguan mahal juga paketannya,1,0
